date,equity,open_positions,regime_ok
2008-07-11,1000000.0,0,0
2008-07-14,1000000.0,0,0
2008-07-15,1000000.0,0,0
2008-07-16,1000000.0,0,0
2008-07-17,1000000.0,0,0
2008-07-18,1000000.0,0,0
2008-07-21,1000000.0,0,0
2008-07-22,1000000.0,0,0
2008-07-23,1000000.0,0,0
2008-07-24,1000000.0,0,0
2008-07-25,1000000.0,0,0
2008-07-28,1000000.0,0,0
2008-07-29,1000000.0,0,0
2008-07-30,1000000.0,0,0
2008-07-31,1000000.0,0,0
2008-08-01,1000000.0,0,0
2008-08-04,1000000.0,0,0
2008-08-05,1000000.0,0,0
2008-08-06,1000000.0,0,0
2008-08-07,1000000.0,0,0
2008-08-08,1000000.0,0,0
2008-08-11,1000000.0,0,0
2008-08-12,1000000.0,0,0
2008-08-13,1000000.0,0,0
2008-08-14,1000000.0,0,0
2008-08-18,1000000.0,0,0
2008-08-19,1000000.0,0,0
2008-08-20,1000000.0,0,0
2008-08-21,1000000.0,0,0
2008-08-22,1000000.0,0,0
2008-08-25,1000000.0,0,0
2008-08-26,1000000.0,0,0
2008-08-27,1000000.0,0,0
2008-08-28,1000000.0,0,0
2008-08-29,1000000.0,0,0
2008-09-01,1000000.0,0,0
2008-09-02,1000000.0,0,0
2008-09-04,1000000.0,0,0
2008-09-05,1000000.0,0,0
2008-09-08,1000000.0,0,0
2008-09-09,1000000.0,0,0
2008-09-10,1000000.0,0,0
2008-09-11,1000000.0,0,0
2008-09-12,1000000.0,0,0
2008-09-15,1000000.0,0,0
2008-09-16,1000000.0,0,0
2008-09-17,1000000.0,0,0
2008-09-18,1000000.0,0,0
2008-09-19,1000000.0,0,0
2008-09-22,1000000.0,0,0
2008-09-23,1000000.0,0,0
2008-09-24,1000000.0,0,0
2008-09-25,1000000.0,0,0
2008-09-26,1000000.0,0,0
2008-09-29,1000000.0,0,0
2008-09-30,1000000.0,0,0
2008-10-01,1000000.0,0,0
2008-10-03,1000000.0,0,0
2008-10-06,1000000.0,0,0
2008-10-07,1000000.0,0,0
2008-10-08,1000000.0,0,0
2008-10-10,1000000.0,0,0
2008-10-13,1000000.0,0,0
2008-10-14,1000000.0,0,0
2008-10-15,1000000.0,0,0
2008-10-16,1000000.0,0,0
2008-10-17,1000000.0,0,0
2008-10-20,1000000.0,0,0
2008-10-21,1000000.0,0,0
2008-10-22,1000000.0,0,0
2008-10-23,1000000.0,0,0
2008-10-24,1000000.0,0,0
2008-10-27,1000000.0,0,0
2008-10-29,1000000.0,0,0
2008-10-31,1000000.0,0,0
2008-11-03,1000000.0,0,0
2008-11-04,1000000.0,0,0
2008-11-05,1000000.0,0,0
2008-11-06,1000000.0,0,0
2008-11-07,1000000.0,0,0
2008-11-10,1000000.0,0,0
2008-11-11,1000000.0,0,0
2008-11-12,1000000.0,0,0
2008-11-14,1000000.0,0,0
2008-11-17,1000000.0,0,0
2008-11-18,1000000.0,0,0
2008-11-19,1000000.0,0,0
2008-11-20,1000000.0,0,0
2008-11-21,1000000.0,0,0
2008-11-24,1000000.0,0,0
2008-11-25,1000000.0,0,0
2008-11-26,1000000.0,0,0
2008-11-27,1000000.0,0,0
2008-11-28,1000000.0,0,0
2008-12-01,1000000.0,0,0
2008-12-02,1000000.0,0,0
2008-12-03,1000000.0,0,0
2008-12-04,1000000.0,0,0
2008-12-05,1000000.0,0,0
2008-12-08,1000000.0,0,0
2008-12-10,1000000.0,0,0
2008-12-11,1000000.0,0,0
2008-12-12,1000000.0,0,0
2008-12-15,1000000.0,0,0
2008-12-16,1000000.0,0,0
2008-12-17,1000000.0,0,0
2008-12-18,1000000.0,0,0
2008-12-19,1000000.0,0,0
2008-12-22,1000000.0,0,0
2008-12-23,1000000.0,0,0
2008-12-24,1000000.0,0,0
2008-12-26,1000000.0,0,0
2008-12-29,1000000.0,0,0
2008-12-30,1000000.0,0,0
2008-12-31,1000000.0,0,0
2009-01-02,1000000.0,0,0
2009-01-05,1000000.0,0,0
2009-01-06,1000000.0,0,0
2009-01-07,1000000.0,0,0
2009-01-09,1000000.0,0,0
2009-01-12,1000000.0,0,0
2009-01-13,1000000.0,0,0
2009-01-14,1000000.0,0,0
2009-01-15,1000000.0,0,0
2009-01-16,1000000.0,0,0
2009-01-19,1000000.0,0,0
2009-01-20,1000000.0,0,0
2009-01-21,1000000.0,0,0
2009-01-22,1000000.0,0,0
2009-01-23,1000000.0,0,0
2009-01-27,1000000.0,0,0
2009-01-28,1000000.0,0,0
2009-01-29,1000000.0,0,0
2009-01-30,1000000.0,0,0
2009-02-02,1000000.0,0,0
2009-02-03,1000000.0,0,0
2009-02-04,1000000.0,0,0
2009-02-05,1000000.0,0,0
2009-02-06,1000000.0,0,0
2009-02-09,1000000.0,0,0
2009-02-10,1000000.0,0,0
2009-02-11,1000000.0,0,0
2009-02-12,1000000.0,0,0
2009-02-13,1000000.0,0,0
2009-02-16,1000000.0,0,0
2009-02-17,1000000.0,0,0
2009-02-18,1000000.0,0,0
2009-02-19,1000000.0,0,0
2009-02-20,1000000.0,0,0
2009-02-24,1000000.0,0,0
2009-02-25,1000000.0,0,0
2009-02-26,1000000.0,0,0
2009-02-27,1000000.0,0,0
2009-03-02,1000000.0,0,0
2009-03-03,1000000.0,0,0
2009-03-04,1000000.0,0,0
2009-03-05,1000000.0,0,0
2009-03-06,1000000.0,0,0
2009-03-09,1000000.0,0,0
2009-03-12,1000000.0,0,0
2009-03-13,1000000.0,0,0
2009-03-16,1000000.0,0,0
2009-03-17,1000000.0,0,0
2009-03-18,1000000.0,0,0
2009-03-19,1000000.0,0,0
2009-03-20,1000000.0,0,0
2009-03-23,1000000.0,0,0
2009-03-24,1000000.0,0,0
2009-03-25,1000000.0,0,0
2009-03-26,1000000.0,0,0
2009-03-27,1000000.0,0,0
2009-03-30,1000000.0,0,0
2009-03-31,1000000.0,0,0
2009-04-01,1000000.0,0,1
2009-04-02,1000000.0,0,1
2009-04-06,1000000.0,0,1
2009-04-08,1000000.0,0,1
2009-04-09,1000000.0,0,1
2009-04-13,1000000.0,0,1
2009-04-15,982025.055513124,100,1
2009-04-16,929181.8208666248,100,1
2009-04-17,938181.9911760492,100,1
2009-04-20,946225.1879622741,100,1
2009-04-21,939916.1946871681,100,1
2009-04-22,928269.7515517874,100,1
2009-04-23,943074.0147118373,100,1
2009-04-24,963513.2859537406,100,1
2009-04-27,961442.8743272228,100,1
2009-04-28,927009.6298301024,100,1
2009-04-29,943282.3288358254,100,1
2009-04-30,943268.1131589217,100,1
2009-05-04,986249.6959676547,100,1
2009-05-05,1009997.1595270438,100,1
2009-05-06,996699.3184613986,100,1
2009-05-07,1023678.3510880275,100,1
2009-05-08,1018257.6416884465,100,1
2009-05-11,997200.510330419,100,1
2009-05-12,1018091.8781440658,100,1
2009-05-13,1013639.9012479587,100,1
2009-05-14,1020967.0292462091,100,1
2009-05-15,1034860.4499040822,100,1
2009-05-18,1154423.9523621777,100,1
2009-05-19,1210083.1476706245,100,1
2009-05-20,1290336.644382594,100,1
2009-05-21,1297726.3432193974,100,1
2009-05-22,1325474.4207593182,100,1
2009-05-25,1373660.4345109675,100,1
2009-05-26,1322094.3749721262,100,1
2009-05-27,1382707.2446739885,100,1
2009-05-28,1391946.4810440752,100,1
2009-05-29,1434482.6003096607,99,1
2009-06-01,1482488.1677306201,99,1
2009-06-02,1488832.742942622,99,1
2009-06-03,1504776.335339358,99,1
2009-06-04,1531574.7347839382,99,1
2009-06-05,1534909.9741127994,99,1
2009-06-08,1462761.3483694103,99,1
2009-06-09,1503840.2384775188,99,1
2009-06-10,1517871.970617583,99,1
2009-06-11,1504272.8242218997,99,1
2009-06-12,1477577.4837663677,99,1
2009-06-15,1440731.833073428,99,1
2009-06-16,1475267.7617176082,99,1
2009-06-17,1421499.3203346422,99,1
2009-06-18,1377880.587096348,89,1
2009-06-19,1390985.5265634344,88,1
2009-06-22,1382716.9766477686,83,1
2009-06-23,1377636.561528824,79,1
2009-06-24,1402989.6673348371,80,1
2009-06-25,1400535.1650619775,82,1
2009-06-26,1424176.0647691304,84,1
2009-06-29,1433567.1156383145,92,1
2009-06-30,1395294.480718945,91,1
2009-07-01,1404036.5412178852,93,1
2009-07-02,1411068.426911584,94,1
2009-07-03,1421164.5987293636,94,1
2009-07-06,1355343.9881097588,89,1
2009-07-07,1366826.702076259,89,1
2009-07-08,1330774.8288597392,78,1
2009-07-09,1336079.9243981238,77,1
2009-07-10,1320573.8529373454,75,1
2009-07-13,1291285.6146942787,1,1
2009-07-14,1291589.2701732286,3,1
2009-07-15,1290577.1639107554,9,1
2009-07-16,1289611.9847266797,13,1
2009-07-17,1294566.0728744776,18,1
2009-07-20,1300944.4615191552,26,1
2009-07-21,1299083.5430720942,29,1
2009-07-22,1293958.1922048586,30,1
2009-07-23,1301525.072753206,38,1
2009-07-24,1304647.042110373,49,1
2009-07-27,1314839.7804932406,62,1
2009-07-28,1318739.9609668797,71,1
2009-07-29,1311197.9857685447,74,1
2009-07-30,1319411.3606477552,82,1
2009-07-31,1327004.086874234,90,1
2009-08-03,1351916.8166142947,99,1
2009-08-04,1353096.8234265095,99,1
2009-08-05,1353160.7868415362,99,1
2009-08-06,1325233.8140409237,99,1
2009-08-07,1300233.2449181324,99,1
2009-08-10,1283937.9112538344,99,1
2009-08-11,1299033.3953387982,99,1
2009-08-12,1300437.460082317,99,1
2009-08-13,1342931.0646800047,99,1
2009-08-14,1337099.5373435265,99,1
2009-08-17,1296646.106553526,97,1
2009-08-18,1318002.4811489962,98,1
2009-08-19,1309233.186552028,96,1
2009-08-20,1321252.3557482657,96,1
2009-08-21,1336006.1397739348,96,1
2009-08-24,1370048.568913072,97,1
2009-08-25,1387425.4593048987,97,1
2009-08-26,1402136.2097936568,97,1
2009-08-27,1403191.212150663,97,1
2009-08-28,1405257.2686590848,97,1
2009-08-31,1399270.917462438,97,1
2009-09-01,1389257.2436483498,97,1
2009-09-02,1385606.1165185566,97,1
2009-09-03,1388226.803851306,97,1
2009-09-04,1402655.3119307156,97,1
2009-09-07,1440553.967871725,97,1
2009-09-08,1442354.2709816094,97,1
2009-09-09,1433969.6009760494,97,1
2009-09-10,1432552.4282278414,97,1
2009-09-11,1435623.6654774542,97,1
2009-09-14,1438666.9740077849,97,1
2009-09-15,1466575.4845818873,97,1
2009-09-16,1482339.330672204,97,1
2009-09-17,1489716.25033313,97,1
2009-09-18,1499260.315743267,97,1
2009-09-22,1504831.9970417614,97,1
2009-09-23,1489136.1538476343,97,1
2009-09-24,1502290.6117172833,97,1
2009-09-25,1506207.1435552235,97,1
2009-09-29,1516726.8243800993,97,1
2009-09-30,1540277.9788609142,97,1
2009-10-01,1539183.0957876327,97,1
2009-10-05,1510318.4395897272,97,1
2009-10-06,1511282.29805671,97,1
2009-10-07,1522942.6234962824,97,1
2009-10-08,1524599.9526399302,97,1
2009-10-09,1516316.0759161215,97,1
2009-10-12,1537039.4725657206,97,1
2009-10-13,1536732.696755002,97,1
2009-10-14,1564108.0932159966,97,1
2009-10-15,1579392.9464058226,97,1
2009-10-16,1585002.238006041,97,1
2009-10-20,1607622.0094586224,97,1
2009-10-21,1603521.9548265547,97,1
2009-10-22,1577483.0306638093,97,1
2009-10-23,1594104.825145146,97,1
2009-10-26,1575825.4993099181,97,1
2009-10-27,1529482.7973451717,93,1
2009-10-28,1524998.9476011484,90,1
2009-10-29,1507019.5799886752,83,1
2009-10-30,1502628.0978756247,83,1
2009-11-03,1470130.2140392852,68,1
2009-11-04,1489983.140219171,68,1
2009-11-05,1505414.973972048,69,1
2009-11-06,1524359.0162488464,73,1
2009-11-09,1553293.9348430429,78,1
2009-11-10,1549788.7789897239,80,1
2009-11-11,1571049.1084271157,88,1
2009-11-12,1556837.2016737584,91,1
2009-11-13,1555398.3773254598,92,1
2009-11-16,1571453.5777601982,93,1
2009-11-17,1572144.3362040306,93,1
2009-11-18,1575741.9543702388,93,1
2009-11-19,1560086.5930413986,93,1
2009-11-20,1572804.800289371,93,1
2009-11-23,1580483.6490627935,93,1
2009-11-24,1583514.8432323148,93,1
2009-11-25,1583028.4452850034,93,1
2009-11-26,1572472.105541866,93,1
2009-11-27,1555073.3866416623,93,1
2009-11-30,1580389.7464882543,93,1
2009-12-01,1608251.3450550248,93,1
2009-12-02,1617223.3481351545,93,1
2009-12-03,1627528.0510803869,93,1
2009-12-04,1624018.993930861,93,1
2009-12-07,1617900.7913878406,93,1
2009-12-08,1635418.8002243484,93,1
2009-12-09,1635062.031810509,93,1
2009-12-10,1636039.9197018016,93,1
2009-12-11,1631670.3931383956,93,1
2009-12-14,1625718.7621364463,93,1
2009-12-15,1610570.58487154,91,1
2009-12-16,1617945.5970436695,91,1
2009-12-17,1629336.6952584079,92,1
2009-12-18,1627754.9620595311,93,1
2009-12-21,1619130.1339732748,93,1
2009-12-22,1628986.826628123,93,1
2009-12-23,1653121.5919376952,93,1
2009-12-24,1658673.1403605086,93,1
2009-12-29,1666015.1805922133,93,1
2009-12-30,1671752.4701100928,93,1
2009-12-31,1681386.3012303454,93,1
2010-01-04,1704990.2457532724,93,1
2010-01-05,1720800.678973182,93,1
2010-01-06,1728196.9227639053,93,1
2010-01-07,1726073.8948074195,93,1
2010-01-08,1726425.7583371017,93,1
2010-01-11,1748606.6382823798,93,1
2010-01-12,1739407.9238000724,93,1
2010-01-13,1750314.3776927802,93,1
2010-01-14,1770067.5891147468,93,1
2010-01-15,1786520.972688242,93,1
2010-01-18,1803770.8826470815,93,1
2010-01-19,1796446.7419629537,93,1
2010-01-20,1793106.7692312396,93,1
2010-01-21,1755910.1996824117,92,1
2010-01-22,1747826.0628813007,88,1
2010-01-25,1728733.98352706,86,1
2010-01-27,1674798.4751490937,68,1
2010-01-28,1677070.4931181332,65,1
2010-01-29,1684353.7107192567,63,1
2010-02-01,1707284.45792213,0,0
2010-02-02,1707284.45792213,0,0
2010-02-03,1707284.45792213,0,0
2010-02-04,1707284.45792213,0,0
2010-02-05,1707284.45792213,0,0
2010-02-06,1707284.45792213,0,0
2010-02-08,1707284.45792213,0,0
2010-02-09,1707284.45792213,0,0
2010-02-10,1707284.45792213,0,0
2010-02-11,1707284.45792213,0,0
2010-02-15,1707284.45792213,0,0
2010-02-16,1707284.45792213,0,0
2010-02-17,1707284.45792213,0,0
2010-02-18,1707284.45792213,0,0
2010-02-19,1707284.45792213,0,0
2010-02-22,1707284.45792213,0,0
2010-02-23,1707284.45792213,0,0
2010-02-24,1707284.45792213,0,0
2010-02-25,1707284.45792213,0,0
2010-02-26,1707284.45792213,0,0
2010-03-02,1707284.45792213,0,0
2010-03-03,1707284.45792213,0,0
2010-03-04,1707284.45792213,0,0
2010-03-05,1707284.45792213,0,0
2010-03-08,1707284.45792213,0,0
2010-03-09,1707284.45792213,0,0
2010-03-10,1707284.45792213,0,0
2010-03-11,1707284.45792213,0,0
2010-03-12,1707284.45792213,0,0
2010-03-15,1707284.45792213,0,0
2010-03-16,1707284.45792213,0,0
2010-03-17,1707284.45792213,0,0
2010-03-18,1707284.45792213,0,0
2010-03-19,1707284.45792213,0,0
2010-03-22,1707284.45792213,0,0
2010-03-23,1707284.45792213,0,0
2010-03-25,1707284.45792213,0,0
2010-03-26,1707284.45792213,0,0
2010-03-29,1707284.45792213,0,0
2010-03-30,1707284.45792213,0,0
2010-03-31,1707284.45792213,0,0
2010-04-01,1706227.343460869,12,1
2010-04-05,1707099.4422743453,30,1
2010-04-06,1702850.3673637903,38,1
2010-04-07,1706724.8951122714,43,1
2010-04-08,1699186.8284920934,44,1
2010-04-09,1701339.0345083997,50,1
2010-04-12,1697050.9647797942,57,1
2010-04-13,1693326.1544581908,63,1
2010-04-15,1688936.5336126988,69,1
2010-04-16,1685644.3496546228,73,1
2010-04-19,1672316.1649190066,72,1
2010-04-20,1696996.7017547633,76,1
2010-04-21,1707373.2662759153,88,1
2010-04-22,1697964.2939848588,96,1
2010-04-23,1704673.5811721985,99,1
2010-04-26,1711629.1275400873,100,1
2010-04-27,1706073.8090815302,100,1
2010-04-28,1683935.571157175,100,1
2010-04-29,1706116.2695398652,100,1
2010-04-30,1714262.162887286,100,1
2010-05-03,1710664.4527714518,99,1
2010-05-04,1688465.0036646754,96,1
2010-05-05,1695583.0333617732,96,1
2010-05-06,1693449.7175421107,99,1
2010-05-07,1648530.7040656947,90,1
2010-05-10,1689764.975386193,92,1
2010-05-11,1682462.9967046287,92,1
2010-05-12,1688186.7517270553,94,1
2010-05-13,1712901.6791866466,97,1
2010-05-14,1698451.5825287916,97,1
2010-05-17,1699166.2559667088,96,1
2010-05-18,1714981.4427657016,98,1
2010-05-19,1670437.0252223525,93,1
2010-05-20,1669085.9388250827,88,1
2010-05-21,1653292.3510182272,82,1
2010-05-24,1651046.1003620992,82,1
2010-05-25,1612189.470025924,69,1
2010-05-26,1626920.9093286416,68,1
2010-05-27,1634679.1813874575,71,1
2010-05-28,1650510.1979479725,73,1
2010-05-31,1660819.7799116173,77,1
2010-06-01,1646164.6396070519,0,0
2010-06-02,1646164.6396070519,0,0
2010-06-03,1646164.6396070519,0,0
2010-06-04,1646164.6396070519,0,0
2010-06-07,1646164.6396070519,0,0
2010-06-08,1646164.6396070519,0,0
2010-06-09,1646164.6396070519,0,0
2010-06-10,1646164.6396070519,0,0
2010-06-11,1646164.6396070519,0,0
2010-06-14,1646164.6396070519,0,0
2010-06-15,1646164.6396070519,0,0
2010-06-16,1646164.6396070519,0,0
2010-06-17,1646164.6396070519,0,0
2010-06-18,1646164.6396070519,0,0
2010-06-21,1646164.6396070519,0,0
2010-06-22,1646164.6396070519,0,0
2010-06-23,1646164.6396070519,0,0
2010-06-24,1646164.6396070519,0,0
2010-06-25,1646164.6396070519,0,0
2010-06-28,1646164.6396070519,0,0
2010-06-29,1646164.6396070519,0,0
2010-06-30,1646164.6396070519,0,0
2010-07-01,1645305.9423647255,7,1
2010-07-02,1644889.9707043972,15,1
2010-07-05,1646758.488326433,21,1
2010-07-06,1647298.2449884017,26,1
2010-07-07,1644093.3739901877,30,1
2010-07-08,1647776.536063985,38,1
2010-07-09,1648021.0773724504,49,1
2010-07-12,1647221.5203640566,56,1
2010-07-13,1651117.7237514288,57,1
2010-07-14,1646508.3701866865,67,1
2010-07-15,1642387.1267226187,76,1
2010-07-16,1653339.449357097,82,1
2010-07-19,1655395.483525539,86,1
2010-07-20,1649405.3257949147,87,1
2010-07-21,1650639.4762902567,93,1
2010-07-22,1659406.3985761877,100,1
2010-07-23,1663180.0717548605,100,1
2010-07-26,1651906.567707215,100,1
2010-07-27,1657986.5782395941,100,1
2010-07-28,1659630.1150075537,100,1
2010-07-29,1667703.6338198306,100,1
2010-07-30,1669225.4212171067,100,1
2010-08-02,1685991.5202298227,100,1
2010-08-03,1689656.3687100473,100,1
2010-08-04,1699642.0950699311,99,1
2010-08-05,1702642.8134298783,99,1
2010-08-06,1706482.6518305782,99,1
2010-08-09,1728288.094423199,99,1
2010-08-10,1720467.2754935268,99,1
2010-08-11,1724975.1158494,99,1
2010-08-12,1733777.6251305584,99,1
2010-08-13,1752276.4762104992,99,1
2010-08-16,1751862.2701176647,99,1
2010-08-17,1770328.5555785166,99,1
2010-08-18,1782298.1544325815,99,1
2010-08-19,1796785.7102063166,99,1
2010-08-20,1801270.8810065256,99,1
2010-08-23,1814514.0095711309,99,1
2010-08-24,1796594.8806009847,99,1
2010-08-25,1777110.35243326,99,1
2010-08-26,1780266.96114641,99,1
2010-08-27,1764957.4328692958,98,1
2010-08-30,1764329.0679407185,99,1
2010-08-31,1758164.05968615,96,1
2010-09-01,1792566.98455911,98,1
2010-09-02,1813221.664840749,98,1
2010-09-03,1835285.3557711155,98,1
2010-09-06,1864479.2306852848,98,1
2010-09-07,1861551.5181800725,98,1
2010-09-08,1866080.2774450185,98,1
2010-09-09,1874929.4570123556,98,1
2010-09-13,1890016.1869042828,98,1
2010-09-14,1884047.4565013363,98,1
2010-09-15,1881523.563333484,98,1
2010-09-16,1867131.1830196108,98,1
2010-09-17,1889852.8600959505,98,1
2010-09-20,1899105.6713628497,98,1
2010-09-21,1875530.2193606312,98,1
2010-09-22,1861837.1172319967,98,1
2010-09-23,1856916.503199736,97,1
2010-09-24,1876897.09513394,97,1
2010-09-27,1880118.980317137,97,1
2010-09-28,1879656.6346407149,97,1
2010-09-29,1873703.2082281325,97,1
2010-09-30,1869359.2104786483,97,1
2010-10-01,1900007.2917631713,97,1
2010-10-04,1913202.0210159866,97,1
2010-10-05,1929940.4865909722,97,1
2010-10-06,1946974.8563072607,97,1
2010-10-07,1934675.7013657019,97,1
2010-10-08,1929178.4255107755,97,1
2010-10-11,1950532.0406015103,97,1
2010-10-12,1941137.7590869686,97,1
2010-10-13,1963612.407268884,97,1
2010-10-14,1950815.4718883287,97,1
2010-10-15,1925509.931241248,94,1
2010-10-18,1919190.9194777068,90,1
2010-10-19,1914164.403611111,92,1
2010-10-20,1908474.1878316898,88,1
2010-10-21,1935462.9888164487,90,1
2010-10-22,1940880.149555951,92,1
2010-10-25,1956514.4257666199,94,1
2010-10-26,1951600.554317239,96,1
2010-10-27,1946346.6419436962,96,1
2010-10-28,1933781.37965504,95,1
2010-10-29,1918083.090305904,91,1
2010-11-01,1953118.54358583,94,1
2010-11-02,1955839.837046445,95,1
2010-11-03,1966863.722703935,95,1
2010-11-04,1985830.38766575,95,1
2010-11-08,1998189.2293124213,95,1
2010-11-09,2013274.3413038268,95,1
2010-11-10,2018225.9874119773,95,1
2010-11-11,1999957.1785955443,95,1
2010-11-12,1957731.1441564215,95,1
2010-11-15,1967787.8622165504,93,1
2010-11-16,1929591.845448035,85,1
2010-11-18,1927119.7367923455,84,1
2010-11-19,1895846.550017471,76,1
2010-11-22,1916757.1589582192,75,1
2010-11-23,1904832.5055600074,72,1
2010-11-24,1889260.7979678425,69,1
2010-11-25,1869236.1442229375,61,1
2010-11-26,1848676.3790036496,52,1
2010-11-29,1854960.9622934568,51,1
2010-11-30,1866891.931168388,51,1
2010-12-01,1887029.2495268094,51,1
2010-12-02,1891011.9031863012,52,1
2010-12-03,1877877.1415457525,52,1
2010-12-06,1872838.5775580206,52,1
2010-12-07,1863954.391108016,52,1
2010-12-08,1847955.955703866,49,1
2010-12-09,1806254.0510348778,37,1
2010-12-10,1819572.8302291934,36,1
2010-12-13,1826970.2903441596,35,1
2010-12-14,1829727.9391750272,36,1
2010-12-15,1820099.6744569715,36,1
2010-12-16,1818913.4757395654,36,1
2010-12-20,1820406.008873159,35,1
2010-12-21,1823698.647368239,35,1
2010-12-22,1820674.8122280107,35,1
2010-12-23,1819524.065006809,34,1
2010-12-24,1812272.015605076,34,1
2010-12-27,1814624.1162666571,35,1
2010-12-28,1813816.839563095,36,1
2010-12-29,1815028.2206618423,36,1
2010-12-30,1819369.703444504,37,1
2010-12-31,1823897.7756551525,38,1
2011-01-03,1827611.3743690567,41,1
2011-01-04,1828604.2167815836,45,1
2011-01-05,1821032.1774651697,47,1
2011-01-06,1814538.3884952608,48,1
2011-01-07,1793185.2373109774,46,1
2011-01-10,1778252.2075029318,39,1
2011-01-11,1774092.8686886881,35,1
2011-01-12,1783807.5296868782,36,1
2011-01-13,1778073.4619645576,36,1
2011-01-14,1772073.4387682904,33,1
2011-01-17,1771296.5262593857,31,1
2011-01-18,1775600.731832846,30,1
2011-01-19,1774566.955801352,30,1
2011-01-20,1774795.6079493177,29,1
2011-01-21,1771676.3640163976,28,1
2011-01-24,1773054.3022316534,28,1
2011-01-25,1769754.9188547551,26,1
2011-01-27,1763071.1955918183,23,1
2011-01-28,1753145.001650095,17,1
2011-01-31,1753197.0977547416,14,1
2011-02-01,1749835.5509178885,0,0
2011-02-02,1749835.5509178885,0,0
2011-02-03,1749835.5509178885,0,0
2011-02-04,1749835.5509178885,0,0
2011-02-07,1749835.5509178885,0,0
2011-02-08,1749835.5509178885,0,0
2011-02-09,1749835.5509178885,0,0
2011-02-10,1749835.5509178885,0,0
2011-02-11,1749835.5509178885,0,0
2011-02-14,1749835.5509178885,0,0
2011-02-15,1749835.5509178885,0,0
2011-02-16,1749835.5509178885,0,0
2011-02-17,1749835.5509178885,0,0
2011-02-18,1749835.5509178885,0,0
2011-02-21,1749835.5509178885,0,0
2011-02-22,1749835.5509178885,0,0
2011-02-23,1749835.5509178885,0,0
2011-02-24,1749835.5509178885,0,0
2011-02-25,1749835.5509178885,0,0
2011-02-28,1749835.5509178885,0,0
2011-03-01,1749835.5509178885,0,0
2011-03-03,1749835.5509178885,0,0
2011-03-04,1749835.5509178885,0,0
2011-03-07,1749835.5509178885,0,0
2011-03-08,1749835.5509178885,0,0
2011-03-09,1749835.5509178885,0,0
2011-03-10,1749835.5509178885,0,0
2011-03-11,1749835.5509178885,0,0
2011-03-14,1749835.5509178885,0,0
2011-03-15,1749835.5509178885,0,0
2011-03-16,1749835.5509178885,0,0
2011-03-17,1749835.5509178885,0,0
2011-03-18,1749835.5509178885,0,0
2011-03-21,1749835.5509178885,0,0
2011-03-22,1749835.5509178885,0,0
2011-03-23,1749835.5509178885,0,0
2011-03-24,1749835.5509178885,0,0
2011-03-25,1749835.5509178885,0,0
2011-03-28,1749835.5509178885,0,0
2011-03-29,1749835.5509178885,0,0
2011-03-30,1749835.5509178885,0,0
2011-03-31,1749835.5509178885,0,0
2011-04-01,1749279.5967177995,10,1
2011-04-04,1750301.8124723905,21,1
2011-04-05,1750833.9184739185,30,1
2011-04-06,1748197.5107037006,40,1
2011-04-07,1751642.3353479067,49,1
2011-04-08,1737624.5780080047,57,1
2011-04-11,1726794.3665253667,58,1
2011-04-13,1738162.7683365128,71,1
2011-04-15,1730676.883251401,81,1
2011-04-18,1710697.9478331744,83,1
2011-04-19,1710377.6523599357,84,1
2011-04-20,1727429.8859866709,92,1
2011-04-21,1724520.4713786596,96,1
2011-04-25,1728812.1610614972,100,1
2011-04-26,1723434.3602316098,100,1
2011-04-27,1724162.458282681,100,1
2011-04-28,1711455.570579993,100,1
2011-04-29,1697534.9828092726,95,1
2011-05-02,1682654.744460918,89,1
2011-05-03,1655697.0551422322,84,1
2011-05-04,1648279.5430989156,77,1
2011-05-05,1641401.958185445,72,1
2011-05-06,1647360.5138468249,71,1
2011-05-09,1650828.444330596,69,1
2011-05-10,1652529.6429337491,69,1
2011-05-11,1657851.075725459,69,1
2011-05-12,1647016.7692247275,67,1
2011-05-13,1657576.5687008742,67,1
2011-05-16,1652624.4419758357,66,1
2011-05-17,1644665.4908486458,62,1
2011-05-18,1641241.888533685,60,1
2011-05-19,1637764.7456738,59,1
2011-05-20,1643733.1036087517,59,1
2011-05-23,1632987.149919772,51,1
2011-05-24,1634903.236988612,48,1
2011-05-25,1632683.9587394428,45,1
2011-05-26,1638269.900672121,44,1
2011-05-27,1642584.302140398,44,1
2011-05-30,1648223.3523265552,44,1
2011-05-31,1655743.613513155,44,1
2011-06-01,1660060.879286928,0,0
2011-06-02,1660060.879286928,0,0
2011-06-03,1660060.879286928,0,0
2011-06-06,1660060.879286928,0,0
2011-06-07,1660060.879286928,0,0
2011-06-08,1660060.879286928,0,0
2011-06-09,1660060.879286928,0,0
2011-06-10,1660060.879286928,0,0
2011-06-13,1660060.879286928,0,0
2011-06-14,1660060.879286928,0,0
2011-06-15,1660060.879286928,0,0
2011-06-16,1660060.879286928,0,0
2011-06-17,1660060.879286928,0,0
2011-06-20,1660060.879286928,0,0
2011-06-21,1660060.879286928,0,0
2011-06-22,1660060.879286928,0,0
2011-06-23,1660060.879286928,0,0
2011-06-24,1660060.879286928,0,0
2011-06-27,1660060.879286928,0,0
2011-06-28,1660060.879286928,0,0
2011-06-29,1660060.879286928,0,0
2011-06-30,1660060.879286928,0,0
2011-07-01,1660060.879286928,0,1
2011-07-04,1660060.879286928,0,1
