symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason
RHIM,2017-07-05,2017-08-07,136.2107658569044,132.50436489112212,73,-270.56727050210793,-2.7210778402612044,trail_stop
DEEPAKNTR,2017-03-03,2017-08-08,117.04352578837748,152.91689777347298,85,3049.236618733117,30.649599577132484,trail_stop
BLS,2017-05-15,2017-08-08,47.437485275565415,42.6700056786216,210,-1001.170715358201,-10.050025985250732,trail_stop
INDUSTOWER,2017-07-04,2017-08-08,294.6921325831056,282.0783220785276,33,-416.25574665107524,-4.2803350038606265,trail_stop
AXISBANK,2017-07-21,2017-08-08,537.0876275482997,491.78334247468416,18,-815.4771313250785,-8.435175705018695,trail_stop
ADANIENT,2017-01-11,2017-08-09,42.975831157600126,65.69449954756897,232,5270.73106647277,52.86382549916342,trail_stop
CEATLTD,2017-03-21,2017-08-09,1170.085573579731,1552.251229574792,8,3057.325247960487,32.66134243719224,trail_stop
UPL,2017-06-02,2017-08-09,534.8501030545839,511.3698537614004,18,-422.6444872773027,-4.390061656356681,trail_stop
ZYDUSLIFE,2017-06-08,2017-08-09,497.0376323951973,443.91299623134967,20,-1062.4927232769533,-10.688252297485592,trail_stop
GMRAIRPORT,2017-06-22,2017-08-09,19.279869079589844,15.225690841674805,518,-2100.0643272399902,-21.02803821529522,trail_stop
DIVISLAB,2017-07-04,2017-08-09,628.0221450328768,587.8362140381449,15,-602.7889649209774,-6.3988079580582475,trail_stop
SHRIRAMFIN,2017-07-06,2017-08-09,189.57724689173244,161.2872979526962,52,-1471.0773448298842,-14.922649950282599,trail_stop
AUROPHARMA,2017-07-10,2017-08-09,671.3312130199151,681.8208227815179,14,146.8545366624403,1.5625088716516602,trail_stop
BSOFT,2017-07-12,2017-08-09,71.81189882624344,62.446682514851716,139,-1301.7650672834498,-13.041315526347336,trail_stop
BIOCON,2017-07-18,2017-08-09,199.52694073023278,166.1995629746481,50,-1666.3688877792338,-16.703196888406378,trail_stop
ABB,2017-01-11,2017-08-10,1011.064898938833,1163.843932842575,9,1375.0113051336775,15.1107049670196,trail_stop
APLAPOLLO,2017-01-12,2017-08-10,93.74305049445431,145.9932756019703,106,5538.523861396696,55.737705175923445,trail_stop
ESCORTS,2017-02-16,2017-08-10,386.52834404662997,544.5948442398125,25,3951.6625048295627,40.893896302236946,trail_stop
IIFL,2017-02-17,2017-08-10,175.51822633353987,270.59060562893796,56,5324.053240542293,54.166670482831016,trail_stop
BRIGADE,2017-03-16,2017-08-10,109.1831860186035,115.47673071194781,91,572.7125670943333,5.764206855322923,trail_stop
ADANIENSOL,2017-04-10,2017-08-10,81.5999984741211,106.0,122,2976.8001861572266,29.901963213415016,trail_stop
AARTIIND,2017-04-27,2017-08-10,193.97261586922608,208.28323773225347,51,729.8417150143978,7.377650602328037,trail_stop
CAPLIPOINT,2017-05-18,2017-08-10,512.4731291787473,605.5626240493448,19,1768.7004025413535,18.16475627117779,trail_stop
ICICIBANK,2017-05-26,2017-08-10,274.6511491701201,272.74491046695033,36,-68.62459331411264,-0.6940581566578712,trail_stop
MUTHOOTFIN,2017-06-05,2017-08-10,365.62426794939967,368.1870452899873,27,69.19498819586624,0.7009319580893664,trail_stop
UNITDSPR,2017-06-06,2017-08-10,483.77252661726106,480.0124912671053,20,-75.2007070031159,-0.7772320963423714,trail_stop
CARBORUNIV,2017-06-14,2017-08-10,308.0211601865039,307.91083299067986,32,-3.530470266368866,-0.035818057355937814,trail_stop
BEML,2017-06-21,2017-08-10,582.5316233812424,574.2828135238827,17,-140.22976757511424,-1.4160278217138371,trail_stop
TATAELXSI,2017-07-05,2017-08-10,748.0293119992257,720.1203436593822,13,-362.81658841796525,-3.7309992926951465,trail_stop
JINDALSTEL,2017-07-06,2017-08-10,130.0618900390616,119.31377992953463,76,-816.85636832405,-8.263842780001877,trail_stop
COROMANDEL,2017-07-26,2017-08-10,404.5180076092147,367.49736636117785,24,-888.4953899528846,-9.151790662382751,trail_stop
MGL,2017-08-09,2017-08-10,850.5920070056924,763.0428769882942,11,-963.0404301913804,-10.292728981264965,trail_stop
TVSMOTOR,2017-01-25,2017-08-11,382.94122180639516,517.5414838715726,26,3499.6068136946124,35.149065809694335,trail_stop
NAUKRI,2017-05-30,2017-08-11,172.3807686925392,185.2367663995178,58,745.64786700476,7.457907169394727,trail_stop
HINDZINC,2017-07-18,2017-08-11,137.69347459092913,133.29139812645963,72,-316.9495054418039,-3.197011679418754,trail_stop
