date,equity,open_positions,entry_blocked
2010-07-19,14736285.372201843,92,0
2010-07-20,14672732.6652922,92,0
2010-07-21,14705793.589715417,92,0
2010-07-22,14845786.974110631,92,0
2010-07-23,14884772.751742868,92,0
2010-07-26,14781783.646840496,92,0
2010-07-27,14841100.8780796,91,0
2010-07-28,14836985.207627695,91,0
2010-07-29,14886451.169332303,91,0
2010-07-30,14889436.640469896,92,0
2010-08-02,15041941.293939272,92,0
2010-08-03,15073858.832575003,92,0
2010-08-04,15128611.086150805,92,0
2010-08-05,15185697.280116716,92,0
2010-08-06,15213696.261487165,92,0
2010-08-09,15360243.121409575,92,0
2010-08-10,15256121.183235327,92,0
2010-08-11,15265452.87128621,92,0
2010-08-12,15354572.235990265,92,0
2010-08-13,15518314.090365775,91,0
2010-08-16,15509842.562266238,91,0
2010-08-17,15659554.577346409,91,0
2010-08-18,15759538.484426105,91,0
2010-08-19,15904511.649817007,91,0
2010-08-20,15943730.952298658,91,0
2010-08-23,16072136.319519058,91,0
2010-08-24,15969918.535871044,91,0
2010-08-25,15787804.840137497,91,0
2010-08-26,15838911.568660751,91,0
2010-08-27,15735159.106667237,91,0
2010-08-30,15729512.499312693,91,0
2010-08-31,15687235.066998115,90,0
2010-09-01,15983736.777677646,90,0
2010-09-02,16178271.947236171,90,0
2010-09-03,16368975.43792688,90,0
2010-09-06,16661538.872280708,90,0
2010-09-07,16625125.00277865,91,0
2010-09-08,16700272.331778169,91,0
2010-09-09,16782819.320467114,91,0
2010-09-13,16917629.44353424,90,0
2010-09-14,16876999.29086481,90,0
2010-09-15,16895748.70349805,90,0
2010-09-16,16766092.336223766,90,0
2010-09-17,16976104.48928897,90,0
2010-09-20,17043550.790471718,90,0
2010-09-21,16832944.854828387,90,0
2010-09-22,16742311.428249866,90,0
2010-09-23,16723425.058321029,90,0
2010-09-24,16882800.262543708,90,0
2010-09-27,16921883.310727812,90,0
2010-09-28,16969590.501759745,90,0
2010-09-29,16935407.871899344,90,0
2010-09-30,16908316.067614477,90,0
2010-10-01,17164421.43372194,90,0
2010-10-04,17280817.926217478,90,0
2010-10-05,17451748.922867935,91,0
2010-10-06,17591390.57553699,91,0
2010-10-07,17463530.14348676,91,0
2010-10-08,17423518.464391015,91,0
2010-10-11,17594914.471526105,91,0
2010-10-12,17531499.364668004,91,0
2010-10-13,17718811.09106552,91,0
2010-10-14,17616202.14522959,90,0
2010-10-15,17372902.293493774,87,0
2010-10-18,17333090.52923013,82,0
2010-10-19,17274569.26617189,84,0
2010-10-20,17216288.383871995,81,0
2010-10-21,17449935.54243597,85,0
2010-10-22,17480391.44513979,86,0
2010-10-25,17616259.42377968,88,0
2010-10-26,17564788.74153621,90,0
2010-10-27,17529077.61117656,90,0
2010-10-28,17466293.763508096,88,0
2010-10-29,17371667.249682005,85,0
2010-11-01,17695276.055191416,88,0
2010-11-02,17741411.76249536,90,0
2010-11-03,17842246.062723134,90,0
2010-11-04,18004799.697175954,90,0
2010-11-08,18120078.225173924,90,0
2010-11-09,18241658.191997025,90,0
2010-11-10,18228156.299113642,90,0
2010-11-11,18058780.520961177,90,0
2010-11-12,17678082.814260956,90,0
2010-11-15,17768577.527967628,87,0
2010-11-16,17409194.12830944,78,0
2010-11-18,17367734.457015865,77,0
2010-11-19,17090116.944016814,70,0
2010-11-22,17280631.64476458,69,0
2010-11-23,17179412.114841163,68,0
2010-11-24,17046137.631816722,66,0
2010-11-25,16847792.118232206,58,0
2010-11-26,16650500.14012958,50,0
2010-11-29,16709583.330810295,49,0
2010-11-30,16815982.197883353,49,0
2010-12-01,17003555.40847697,50,0
2010-12-02,17041651.06142891,51,0
2010-12-03,16919822.840764884,51,0
2010-12-06,16874907.556015853,51,0
2010-12-07,16786939.934471015,51,0
2010-12-08,16635268.922579788,48,0
2010-12-09,16242835.13977635,36,0
2010-12-10,16373029.466541179,35,0
2010-12-13,16434694.272240177,34,0
2010-12-14,16454733.69703057,35,0
2010-12-15,16361903.761042144,35,0
2010-12-16,16351866.549248723,35,0
2010-12-20,16364630.654715033,34,0
2010-12-21,16394691.856831346,34,0
2010-12-22,16373933.347769532,34,0
2010-12-23,16362071.437471185,34,0
2010-12-24,16297500.719746374,34,0
2010-12-27,16329297.655963989,35,0
2010-12-28,16319369.87248607,36,0
2010-12-29,16332518.616047814,36,0
2010-12-30,16374273.974746354,37,0
2010-12-31,16416621.77934634,38,0
2011-01-03,16455748.457799185,40,0
2011-01-04,16464434.800950272,44,0
2011-01-05,16393180.07100861,46,0
2011-01-06,16331887.166166743,47,0
2011-01-07,16138393.146858573,45,0
2011-01-10,16004954.001309799,38,0
2011-01-11,15968428.737447664,34,0
2011-01-12,16059356.217185464,35,0
2011-01-13,16007255.722068276,35,0
2011-01-14,15949903.941379067,32,0
2011-01-17,15943102.7615502,30,0
2011-01-18,15983393.58847817,29,0
2011-01-19,15974829.894008718,29,0
2011-01-20,15978692.531437255,28,0
2011-01-21,15958221.151905395,28,0
2011-01-24,15973242.979700424,28,0
2011-01-25,15940549.270272996,26,0
2011-01-27,15875556.960752489,23,0
2011-01-28,15773603.31368581,17,0
2011-01-31,15772842.208555795,15,0
2011-02-01,15741674.567221262,15,0
2011-02-02,15746749.470045663,15,0
2011-02-03,15746552.64813254,15,0
2011-02-04,15722599.191210873,14,0
2011-02-07,15718940.053301938,14,0
2011-02-08,15696602.340173988,13,0
2011-02-09,15656105.868419707,11,0
2011-02-10,15643579.999840844,9,0
2011-02-11,15637552.050348407,8,0
2011-02-14,15650206.530294543,8,0
2011-02-15,15651853.915899402,8,0
2011-02-16,15648220.928519368,9,0
2011-02-17,15654918.882151723,9,0
2011-02-18,15637931.930663228,9,0
2011-02-21,15646384.082133412,9,0
2011-02-22,15642451.082114339,9,0
2011-02-23,15638880.229384542,9,0
2011-02-24,15628157.532066427,8,0
2011-02-25,15633097.24132546,8,0
2011-02-28,15634211.046633,9,0
2011-03-01,15648663.681585545,9,0
2011-03-03,15656530.06766527,10,0
2011-03-04,15647972.031599615,11,0
2011-03-07,15652049.907729369,10,0
2011-03-08,15665973.988223296,10,0
2011-03-09,15691201.392238233,11,0
2011-03-10,15678010.131445874,12,0
2011-03-11,15663754.394927014,12,0
2011-03-14,15675790.09734882,13,0
2011-03-15,15624605.875638615,13,0
2011-03-16,15657212.82719709,13,0
2011-03-17,15625781.822237983,13,0
2011-03-18,15623571.140364662,13,0
2011-03-21,15598273.763384834,13,0
2011-03-22,15623658.378657356,13,0
2011-03-23,15617385.78859917,14,0
2011-03-24,15644547.035841145,14,0
2011-03-25,15642831.451065613,18,0
2011-03-28,15649389.722793594,20,0
2011-03-29,15647365.554537073,29,0
2011-03-30,15703744.572910415,39,0
2011-03-31,15734889.452720072,42,0
2011-04-01,15737892.72982791,49,0
2011-04-04,15827995.591503438,55,0
2011-04-05,15844458.976110425,61,0
2011-04-06,15818521.263597049,71,0
2011-04-07,15873608.195999762,78,0
2011-04-08,15736390.305106599,86,0
2011-04-11,15631627.156828994,85,0
2011-04-13,15781562.959416214,96,0
2011-04-15,15703536.929186583,99,0
2011-04-18,15482151.119868282,8,0
2011-04-19,15458929.406037832,11,0
2011-04-20,15444689.12430866,22,0
2011-04-21,15420323.162354806,28,0
2011-04-25,15441810.963178033,39,0
2011-04-26,15398812.38782232,41,0
2011-04-27,15393933.450511878,52,0
2011-04-28,15349302.628008757,54,0
2011-04-29,15287876.3274427,55,0
2011-05-02,15195167.19280425,53,0
2011-05-03,15042797.756220624,52,0
2011-05-04,15008373.576338876,53,0
2011-05-05,14984717.133964218,52,0
2011-05-06,15033663.27438227,52,0
2011-05-09,15057317.284092393,54,0
2011-05-10,15054353.024757277,56,0
2011-05-11,15099127.949852392,59,0
2011-05-12,15018510.53276084,58,0
2011-05-13,15090441.402852986,60,0
2011-05-16,15073244.07320967,58,0
2011-05-17,15023263.662812583,56,0
2011-05-18,14970932.422262546,53,0
2011-05-19,14930134.57301101,52,0
2011-05-20,14954099.51717338,52,0
2011-05-23,14848786.227318887,48,0
2011-05-24,14860307.798480071,47,0
2011-05-25,14845026.436911944,45,0
2011-05-26,14898814.099188257,45,0
2011-05-27,14926691.113615269,47,0
2011-05-30,14965246.035252683,50,0
2011-05-31,15079680.717927163,53,0
2011-06-01,15106820.986050788,56,0
2011-06-02,15047951.791264893,57,0
2011-06-03,15048420.058792993,58,0
2011-06-06,15054990.05656235,58,0
2011-06-07,15105626.748156939,61,0
2011-06-08,15122576.300994568,64,0
2011-06-09,15128217.227612711,63,0
2011-06-10,15117382.228587367,63,0
2011-06-13,15134793.351476409,63,0
2011-06-14,15215848.80353479,66,0
2011-06-15,15197080.902158376,67,0
2011-06-16,15144238.050002621,67,0
2011-06-17,15084395.671968376,67,0
2011-06-20,14869698.703612681,65,0
2011-06-21,14889579.848840114,64,0
2011-06-22,14814569.989523193,63,0
2011-06-23,14808653.607527472,62,0
2011-06-24,14964159.891759034,63,0
2011-06-27,15051177.325662859,66,0
2011-06-28,15113261.051928245,68,0
2011-06-29,15205392.725516668,72,0
2011-06-30,15286739.046280034,74,0
2011-07-01,15329347.861329578,75,0
2011-07-04,15363529.907946132,75,0
2011-07-05,15372338.799650168,82,0
2011-07-06,15390843.662950134,84,0
2011-07-07,15561998.065989116,91,0
2011-07-08,15410211.178572789,94,0
2011-07-11,15460948.109083137,95,0
2011-07-12,15348891.095066689,96,0
2011-07-13,15503201.829316132,97,0
2011-07-14,15556088.74553775,97,0
2011-07-15,15602529.290123757,96,0
2011-07-18,15674885.39732581,96,0
2011-07-19,15774748.80676442,96,0
2011-07-20,15680826.01991826,96,0
2011-07-21,15626080.4921959,96,0
2011-07-22,15802806.016919933,96,0
2011-07-25,15900569.42968925,96,0
2011-07-26,15767193.980919758,96,0
2011-07-27,15817266.459614547,95,0
2011-07-28,15757020.081786,93,0
2011-07-29,15654685.684863329,91,0
2011-08-01,15694113.118939731,91,0
2011-08-02,15589913.578303803,88,0
2011-08-03,15495557.24974202,88,0
2011-08-04,15384687.212323593,87,0
2011-08-05,15061616.867947828,73,0
2011-08-08,14870895.402108759,66,0
2011-08-09,14739125.789127424,58,0
2011-08-10,14956741.461565921,59,0
2011-08-11,14896567.846400246,60,0
2011-08-12,14878943.117066048,59,0
2011-08-16,14832637.51895082,56,0
2011-08-17,14787309.45207413,51,0
2011-08-18,14688456.31096692,48,0
2011-08-19,14592431.211333582,46,0
2011-08-22,14691423.84420117,44,0
2011-08-23,14750562.513913216,46,0
2011-08-24,14750430.484574923,45,0
2011-08-25,14719239.37364162,45,0
2011-08-26,14607191.34940359,42,0
2011-08-29,14663190.886583017,43,0
2011-08-30,14738101.566611933,43,0
2011-09-02,14790284.467892982,47,0
2011-09-05,14824557.354112407,47,0
2011-09-06,14882497.532180568,47,0
2011-09-07,14941676.031006526,51,0
2011-09-08,14919217.446080301,56,0
2011-09-09,14876280.381904695,56,0
2011-09-12,14793651.602784181,55,0
2011-09-13,14810034.11783793,55,0
2011-09-14,14832913.175249124,55,0
2011-09-15,14856685.380034678,53,0
2011-09-16,14826682.676690657,54,0
2011-09-19,14823661.662513334,54,0
2011-09-20,14928585.015257437,54,0
2011-09-21,14978478.058003958,57,0
2011-09-22,14744670.387609262,54,0
2011-09-23,14706129.003388198,52,0
2011-09-26,14571123.498550681,51,0
2011-09-27,14678236.767166404,51,0
2011-09-28,14630652.041715888,51,0
2011-09-29,14627271.294035876,50,0
2011-09-30,14569838.230316127,50,0
2011-10-03,14476577.003650732,46,0
2011-10-04,14388923.842791472,42,0
2011-10-05,14360782.085251141,38,0
2011-10-07,14387426.692706589,37,0
2011-10-10,14418634.30975126,36,0
2011-10-11,14440464.693782555,36,0
2011-10-12,14519348.73226063,37,0
2011-10-13,14485007.11507313,37,0
2011-10-14,14506872.460501596,37,0
2011-10-17,14526780.64906661,38,0
2011-10-18,14503447.895456828,36,0
2011-10-19,14563927.148121394,36,0
2011-10-20,14533551.48811201,36,0
2011-10-21,14503996.172730252,35,0
2011-10-24,14539131.75463681,35,0
2011-10-25,14571129.976736933,39,0
2011-10-28,14694782.544760054,46,0
2011-10-31,14694401.381214075,48,0
2011-11-01,14670300.490753481,53,0
2011-11-02,14708890.267380215,56,0
2011-11-03,14751328.32592592,58,0
2011-11-04,14852645.734425884,61,0
2011-11-08,14822922.17432135,68,0
2011-11-09,14699335.094617745,69,0
2011-11-11,14597285.335202118,69,0
2011-11-14,14457477.787088517,67,0
2011-11-15,14213089.064001203,59,0
2011-11-16,14169275.710392471,58,0
2011-11-17,14027864.509889903,53,0
2011-11-18,13963171.698464347,50,0
2011-11-21,13841983.267901793,46,0
2011-11-22,13849934.98361954,44,0
2011-11-23,13738432.584525725,37,0
2011-11-24,13783588.208807396,38,0
2011-11-25,13768532.497328388,37,0
2011-11-28,13850348.933215724,37,0
2011-11-29,13842090.787606461,38,0
2011-11-30,13861761.71371324,39,0
2011-12-01,13911465.109786581,39,0
2011-12-02,13986755.070916733,42,0
2011-12-05,13980717.140734043,43,0
2011-12-07,13973192.671227202,45,0
2011-12-08,13871008.412020504,46,0
2011-12-09,13814398.06942464,45,0
2011-12-12,13681841.85929402,42,0
2011-12-13,13666395.660476444,39,0
2011-12-14,13640049.28629785,38,0
2011-12-15,13580298.393042814,37,0
2011-12-16,13514978.584970793,36,0
2011-12-19,13466883.516158422,0,0
2011-12-20,13465683.164937994,1,0
2011-12-21,13466725.57375147,1,0
2011-12-22,13465979.475522414,3,0
2011-12-23,13467342.362576857,3,0
2011-12-26,13469935.411343947,3,0
2011-12-27,13467110.063992873,3,0
2011-12-28,13466920.49037973,5,0
2011-12-29,13463716.372650543,5,0
2011-12-30,13458264.46796457,5,0
2012-01-02,13458099.644379059,5,0
2012-01-03,13467237.225795843,7,0
2012-01-04,13462589.615618028,9,0
2012-01-05,13470824.229982652,9,0
2012-01-06,13481154.21135167,9,0
2012-01-07,12255938.12013463,9,0
2012-01-09,13524920.304946236,11,0
2012-01-10,13538696.520682625,11,0
2012-01-11,13516713.487595981,14,0
2012-01-12,13510427.88072023,13,0
2012-01-13,13536958.969202707,17,0
2012-01-16,13533582.245838014,17,0
2012-01-17,13519400.179472819,23,0
2012-01-18,13439392.359112635,23,0
2012-01-19,13453076.248010878,26,0
2012-01-20,13435663.86126341,28,0
2012-01-23,13443027.923183229,31,0
2012-01-24,13483538.256688511,36,0
2012-01-25,13566395.448798954,41,0
2012-01-27,13575696.284188114,48,0
2012-01-30,13457513.641078362,50,0
2012-01-31,13609747.989136674,62,0
2012-02-01,13676066.203325734,77,0
2012-02-02,13746712.604457784,92,0
2012-02-03,13839920.400636699,98,0
2012-02-06,14035282.333082464,98,0
2012-02-07,13877452.269282129,98,0
2012-02-08,14020844.159227159,98,0
2012-02-09,14224506.800238159,98,0
2012-02-10,14202120.551281054,98,0
2012-02-13,14283921.85091241,98,0
2012-02-14,14389641.27187689,98,0
2012-02-15,14694999.0526069,98,0
2012-02-16,14756843.98701008,98,0
2012-02-17,14800703.986410696,98,0
2012-02-21,14911471.618102629,98,0
2012-02-22,14426617.835778214,98,0
2012-02-23,14302261.441741444,98,0
2012-02-24,14192964.973031072,98,0
2012-02-27,13736177.528482467,96,0
2012-02-28,14225988.40660862,97,0
2012-02-29,14359528.524626533,97,0
2012-03-01,14246144.80881838,97,0
2012-03-02,14247472.171459714,97,0
2012-03-03,14080357.89904956,0,0
2012-03-05,14083739.75279251,7,0
2012-03-06,14047551.341265013,9,0
2012-03-07,14040952.472465789,11,0
2012-03-09,14039558.066364598,18,0
2012-03-12,14032894.285822932,27,0
2012-03-13,14041965.734254172,34,0
2012-03-14,14000996.73429252,38,0
2012-03-15,13969275.167060727,37,0
2012-03-16,13920239.799414119,38,0
2012-03-19,13872300.153532932,40,0
2012-03-20,13890072.558693742,41,0
2012-03-21,13965261.161878686,52,0
2012-03-22,13859056.233209915,53,0
2012-03-23,13905804.419452205,55,0
2012-03-26,13821038.241620556,55,0
2012-03-27,13813324.26980747,57,0
2012-03-28,13771930.308280427,56,0
2012-03-29,13787083.604267359,58,0
2012-03-30,13968561.064004859,64,0
2012-04-02,14032096.931519024,68,0
2012-04-03,14064134.528937448,72,0
2012-04-04,14066341.967421614,76,0
2012-04-09,13962503.714244924,76,0
2012-04-10,13968527.003626766,78,0
2012-04-11,13920000.779168013,77,0
2012-04-12,14010780.29904733,79,0
2012-04-13,13976968.761072973,79,0
2012-04-16,14041031.167188626,80,0
2012-04-17,14087111.126839023,83,0
2012-04-18,14173146.885842878,84,0
2012-04-19,14213740.36656019,94,0
2012-04-20,14147722.251024634,95,0
2012-04-23,13938210.578054225,92,0
2012-04-24,13948157.653216597,93,0
2012-04-25,13898889.634888712,92,0
2012-04-26,13876460.45328129,92,0
2012-04-27,13912075.278679509,90,0
2012-04-30,13988827.911218751,89,0
2012-05-02,13942770.277628323,91,0
2012-05-03,13809695.239074223,89,0
2012-05-04,13621680.86299808,83,0
2012-05-07,13660175.50769392,81,0
2012-05-08,13525995.298222931,78,0
2012-05-09,13473597.766907966,70,0
2012-05-10,13521487.90363816,70,0
2012-05-11,13468519.026794514,67,0
2012-05-14,13435039.14603968,64,0
2012-05-15,13487955.068761446,62,0
2012-05-16,13412092.340168063,61,0
2012-05-17,13409660.466950003,61,0
2012-05-18,13402370.005621789,57,0
2012-05-21,13407519.399809338,55,0
2012-05-22,13403854.001622654,55,0
2012-05-23,13394052.840598324,52,0
2012-05-24,13432028.588949436,51,0
2012-05-25,13480075.068255581,52,0
2012-05-28,13528977.737364564,52,0
2012-05-29,13522895.151931081,52,0
2012-05-30,13470904.512688221,51,0
2012-05-31,13468780.864477716,54,0
2012-06-01,13359073.060473047,54,0
2012-06-04,13336276.17898925,54,0
2012-06-05,13349306.21635475,53,0
2012-06-06,13422411.829697035,53,0
2012-06-07,13461941.84862604,53,0
2012-06-08,13470952.958292175,54,0
2012-06-11,13448178.379419142,55,0
2012-06-12,13469141.683692481,54,0
2012-06-13,13450169.511183836,56,0
2012-06-14,13407559.666077297,58,0
2012-06-15,13448623.753493778,59,0
2012-06-18,13379934.374581987,56,0
2012-06-19,13467898.500935085,54,0
2012-06-20,13533602.998147506,56,0
2012-06-21,13562827.212344384,58,0
2012-06-22,13565429.777468152,59,0
2012-06-25,13567191.404173682,60,0
2012-06-26,13592302.658250196,63,0
2012-06-27,13605963.45241525,64,0
2012-06-28,13599578.56843255,66,0
2012-06-29,13723874.799204104,72,0
2012-07-02,13778788.608899819,77,0
2012-07-03,13800471.646978987,77,0
2012-07-04,13829485.442990556,80,0
2012-07-05,13903627.820755955,84,0
2012-07-06,13858925.965014275,84,0
2012-07-09,13786915.193284545,83,0
2012-07-10,13857315.186935274,87,0
2012-07-11,13883652.876186738,88,0
2012-07-12,13864306.564646397,91,0
2012-07-13,13876803.724822335,94,0
2012-07-16,13882395.278725808,96,0
2012-07-17,13843627.993443197,96,0
2012-07-18,13911410.522472646,96,0
2012-07-19,13970822.224976378,96,0
2012-07-20,13971827.721191987,96,0
2012-07-23,13822482.588448152,96,0
2012-07-24,13883686.068150386,96,0
2012-07-25,13845556.783053176,96,0
2012-07-26,13703147.698513402,89,0
2012-07-27,13660138.797892548,84,0
2012-07-30,13784762.582739057,84,0
2012-07-31,13871710.805084324,91,0
2012-08-01,14002924.752467602,91,0
2012-08-02,14051044.04764578,94,0
2012-08-03,14057150.01034567,94,0
2012-08-06,14108179.335262371,94,0
2012-08-07,14179021.29682136,94,0
2012-08-08,14208439.580031637,94,0
2012-08-09,14238486.093426116,94,0
2012-08-10,14261804.6050841,94,0
2012-08-13,14309450.894233862,94,0
2012-08-14,14325164.159810588,94,0
2012-08-16,14367890.43760259,94,0
2012-08-17,14358899.857651317,94,0
2012-08-21,14490214.845923215,94,0
2012-08-22,14522956.762967855,94,0
2012-08-23,14509766.212973334,93,0
2012-08-24,14453231.41029165,93,0
2012-08-27,14377147.793307286,92,0
2012-08-28,14246701.04146713,89,0
2012-08-29,14207266.119433379,87,0
2012-08-30,14298379.49543567,87,0
2012-08-31,14276581.236540612,86,0
2012-09-03,14315950.458144907,91,0
2012-09-04,14372665.269922778,91,0
2012-09-05,14327083.94068844,90,0
2012-09-06,14410873.473507548,91,0
2012-09-07,14548372.067049647,91,0
2012-09-08,14754545.138366366,0,0
2012-09-10,14751209.692776667,16,0
2012-09-11,14763860.884493116,26,0
2012-09-12,14745812.755754882,35,0
2012-09-13,14741094.205599438,37,0
2012-09-14,14697116.476812817,47,0
2012-09-17,14647727.519874398,60,0
2012-09-18,14644245.655767113,69,0
2012-09-20,14577592.550040778,72,0
2012-09-21,14696783.62706009,81,0
2012-09-24,14752449.052934928,90,0
2012-09-25,14804781.38318886,98,0
2012-09-26,14847568.212313123,99,0
2012-09-27,14871561.163347669,99,0
2012-09-28,15012527.243269868,99,0
2012-10-01,15095533.34207625,99,0
2012-10-03,15198378.928945012,99,0
2012-10-04,15301361.566272683,99,0
2012-10-05,15179955.2625627,99,0
2012-10-08,15117046.999602465,99,0
2012-10-09,15233884.825600771,99,0
2012-10-10,14996379.327163087,99,0
2012-10-11,15226568.108326303,99,0
2012-10-12,15229366.07909094,99,0
2012-10-15,15271586.619762288,99,0
2012-10-16,15190122.460269796,99,0
2012-10-17,15176333.736276485,99,0
2012-10-18,15336315.109809257,99,0
2012-10-19,15287822.436974907,99,0
2012-10-22,15362054.389155773,98,0
2012-10-23,15354757.18430577,98,0
2012-10-25,15362045.628962018,98,0
2012-10-29,15149178.208113197,91,0
2012-10-30,14968061.667009931,87,0
2012-10-31,15095344.167669075,89,0
2012-11-01,15202515.673687454,90,0
2012-11-02,15298835.04120282,91,0
2012-11-05,15343143.578599801,90,0
2012-11-06,15453955.984011091,94,0
2012-11-07,15621544.05937481,96,0
2012-11-08,15666119.802162157,96,0
2012-11-09,15536487.720162803,96,0
2012-11-12,15650047.67284053,96,0
2012-11-15,15715716.71872164,95,0
2012-11-16,15542791.575825786,92,0
2012-11-19,15416865.699379982,92,0
2012-11-20,15314094.738233145,92,0
2012-11-21,15349621.664596394,91,0
2012-11-22,15393528.898622569,92,0
2012-11-23,15359882.212907717,91,0
2012-11-26,15485001.184824869,91,0
2012-11-27,15630255.853776192,94,0
2012-11-29,15778710.891068673,95,0
2012-11-30,15920670.841299271,95,0
2012-12-03,16013646.60183785,95,0
2012-12-04,16122239.94385407,95,0
2012-12-05,16180872.399336971,95,0
2012-12-06,16303553.369555153,95,0
2012-12-07,16321945.157210506,95,0
2012-12-10,16397864.627284206,95,0
2012-12-11,16264659.289747871,95,0
2012-12-12,16292524.581860505,94,0
2012-12-13,16215283.938843032,94,0
2012-12-14,16273296.47245071,95,0
2012-12-17,16382252.449148005,94,0
2012-12-18,16541544.021748846,94,0
2012-12-19,16698051.014732664,94,0
2012-12-20,16679510.448726883,95,0
2012-12-21,16458987.565896802,94,0
2012-12-24,16537889.50862389,94,0
2012-12-26,16636028.592300229,94,0
2012-12-27,16606165.454622082,94,0
2012-12-28,16654481.079208171,94,0
2012-12-31,16692345.181628916,94,0
2013-01-01,16883909.070773337,94,0
2013-01-02,17075298.586183283,94,0
2013-01-03,17173301.516875725,94,0
2013-01-04,17178437.330392342,94,0
2013-01-07,17166185.70628025,94,0
2013-01-08,17171634.823792715,94,0
2013-01-09,17144877.705215186,94,0
2013-01-10,17149210.45639045,94,0
2013-01-11,16884761.1971853,92,0
2013-01-14,17090883.857650988,93,0
2013-01-15,17190636.598389965,93,0
2013-01-16,17031688.543699138,91,0
2013-01-17,17151969.86063433,90,0
2013-01-18,17206141.164866038,92,0
2013-01-21,17207189.170793124,92,0
2013-01-22,17035283.308161214,88,0
2013-01-23,16953735.2876979,86,0
2013-01-24,16741398.719453165,71,0
2013-01-25,16908109.160990547,72,0
2013-01-28,16932049.59325106,72,0
2013-01-29,16926188.29348276,68,0
2013-01-30,16929677.683716714,65,0
2013-01-31,16986524.53668133,67,0
2013-02-01,16975605.892364725,68,0
2013-02-04,16935805.88411229,66,0
2013-02-05,16858549.18887824,64,0
2013-02-06,16888673.95982697,65,0
2013-02-07,16775650.922367197,60,0
2013-02-08,16678738.89032932,57,0
2013-02-11,16707627.807380635,57,0
2013-02-12,16739992.63565202,56,0
2013-02-13,16716374.511592085,56,0
2013-02-14,16632135.621737052,53,0
2013-02-15,16587029.554957353,52,0
2013-02-18,16595751.431761704,52,0
2013-02-19,16749233.589376837,56,0
2013-02-20,16779152.691917807,56,0
2013-02-21,16610860.871357363,52,0
2013-02-22,16664553.92312546,49,0
2013-02-25,16586623.675228646,47,0
2013-02-26,16368716.166976782,39,0
2013-02-27,16399209.707531812,36,0
2013-02-28,16308768.165752094,32,0
2013-03-01,16253735.433474557,30,0
2013-03-04,16176567.34853389,28,0
2013-03-05,16239047.0299113,28,0
2013-03-06,16286883.054216644,28,0
2013-03-07,16331598.555159565,29,0
2013-03-08,16365809.288708469,31,0
2013-03-11,16385817.101357387,33,0
2013-03-12,16338248.974957105,32,0
2013-03-13,16281181.785076734,32,0
2013-03-14,16299781.24760687,32,0
2013-03-15,16292100.758701917,32,0
2013-03-18,16283010.248532023,31,0
2013-03-19,16236458.562633067,30,0
2013-03-20,16171125.928763615,27,0
2013-03-21,16138114.633898834,25,0
2013-03-22,16117833.14861975,25,0
2013-03-25,16121146.762058163,24,0
2013-03-26,16149406.3942832,24,0
2013-03-28,16194266.446220303,24,0
2013-04-01,16197117.437872037,25,0
2013-04-02,16234541.244833097,25,0
2013-04-03,16231458.798216928,27,0
2013-04-04,16160491.31327384,26,0
2013-04-05,16189044.833419573,25,0
2013-04-08,16154828.863339905,24,0
2013-04-09,16109945.807717124,21,0
2013-04-10,16099815.818357319,20,0
2013-04-11,16113846.981752247,20,0
2013-04-12,16084652.49387148,19,0
2013-04-15,16082819.264341697,20,0
2013-04-16,16072533.676842485,24,0
2013-04-17,16086290.061027143,26,0
2013-04-18,16104917.541085213,26,0
2013-04-22,16148455.381794859,29,0
2013-04-23,16141476.144071866,30,0
2013-04-25,16173301.616345558,35,0
2013-04-26,16134972.736537548,38,0
2013-04-29,16210842.477308765,40,0
2013-04-30,16269740.667823713,47,0
2013-05-02,16338263.51634691,55,0
2013-05-03,16334781.90984533,55,0
2013-05-06,16359936.60542677,59,0
2013-05-07,16451921.815417679,65,0
2013-05-08,16550565.058287546,67,0
2013-05-09,16488343.216662839,71,0
2013-05-10,16557937.284043038,78,0
2013-05-13,16454361.826445462,78,0
2013-05-14,16489887.026607836,82,0
2013-05-15,16681007.46473974,88,0
2013-05-16,16730646.88391634,97,0
2013-05-17,16752181.08470913,97,0
2013-05-20,16657714.288341485,97,0
2013-05-21,16590611.694060346,97,0
2013-05-22,16507755.738898188,95,0
2013-05-23,16232113.994216219,90,0
2013-05-24,16332699.853623644,90,0
2013-05-27,16516423.620428199,92,0
2013-05-28,16577593.423080558,92,0
2013-05-29,16552644.314962486,93,0
2013-05-30,16602027.527143754,93,0
2013-05-31,16451002.49465454,93,0
2013-06-03,16484599.298564488,89,0
2013-06-04,16498548.739219721,91,0
2013-06-05,16534602.80663664,91,0
2013-06-06,16562708.617989976,92,0
2013-06-07,16471248.297582105,90,0
2013-06-10,16377639.596832106,84,0
2013-06-11,16130032.050818488,73,0
2013-06-12,16052696.27460934,67,0
2013-06-13,15916876.65649829,57,0
2013-06-14,16072471.139422275,57,0
2013-06-17,16098343.360106654,55,0
2013-06-18,16148026.836978145,55,0
2013-06-19,16245379.015153117,55,0
2013-06-20,16057497.306349881,50,0
2013-06-21,16016645.25654633,46,0
2013-06-24,15889143.795238944,44,0
2013-06-25,15822729.34685624,42,0
2013-06-26,15785531.208186785,40,0
2013-06-27,15796470.113934023,38,0
2013-06-28,15910295.577609321,38,0
2013-07-01,15957145.314792957,39,0
2013-07-02,15966967.739263859,39,0
