symbol,entry_date,exit_date,entry_price,exit_price,shares,position_size,pnl,return_pct
TRIDENT,2017-08-29,2017-11-03,7.819119169991029,7.730541254830762,76565,598670.8592503631,-6781.968074245728,-1.132837513210163
FSL,2017-08-29,2017-11-06,29.376336966899043,30.887781152870716,20379,598660.3710484356,30801.721065916703,5.145107736457244
JSL,2016-08-12,2017-11-07,26.991804641464523,108.16387099014179,17331,467794.96624122164,1406793.0818889257,300.7285634543368
ASHOKLEY,2017-06-01,2017-11-07,39.14181426030127,51.65695059274712,14625,572449.033556906,183033.86886202067,31.97382791001352
CESC,2017-08-29,2017-11-07,66.11976893817133,62.89433024729958,9054,598648.3879662033,-29203.121907152934,-4.878175986803392
GRAVITA,2016-08-12,2017-11-08,29.77193134014423,140.5398507300547,15713,467806.3571476863,1740496.3173736632,372.05486645924077
MOTILALOFS,2017-10-05,2017-11-08,1339.3426005469498,1273.0955907010468,482,645563.1334636299,-31931.058745725313,-4.946233310196339
PRESTIGE,2017-10-09,2017-11-08,280.33717325846357,271.55848826071826,2362,662156.4032364909,-20735.253964674426,-3.1314737520206046
JINDALSAW,2017-10-13,2017-11-08,53.69055096784593,49.03679113235351,12543,673440.5807896915,-58372.10961658147,-8.66774460608433
SARDAEN,2017-08-09,2017-11-10,30.70281300527272,40.761001398446965,19522,599380.315488934,196355.9538115476,32.759826897447184
JBMA,2017-09-01,2017-11-10,78.09564809591495,98.58417263434184,7808,609770.820332904,159974.3995960371,26.235168076540493
VEDL,2017-07-06,2017-11-13,93.70646282487938,112.57667944216273,6194,580417.8307373029,116882.12172745308,20.137582882141665
CHOLAHLDNG,2017-08-16,2017-11-13,523.5762917545856,554.7140846440861,1102,576981.0735135532,34313.847764229635,5.9471357622311345
JMFINANCIL,2017-09-01,2017-11-13,116.37682182969024,129.21250991257875,5240,609814.5463875768,67259.00555433577,11.029419674024682
COALINDIA,2017-09-29,2017-11-13,132.99999447900575,135.14275974576591,4704,625631.974029243,10079.567814839887,1.6111017712097868
ESCORTS,2017-10-19,2017-11-13,703.1802659241761,654.2550582531429,968,680678.4974146024,-47359.601025560056,-6.957704879094079
AUROPHARMA,2017-11-03,2017-11-13,758.1084570580753,678.0539679160687,935,708831.4073493003,-74850.94734777615,-10.559767325728957
INDUSTOWER,2017-10-13,2017-11-14,323.72022795187013,294.7309377458366,2080,673338.0741398899,-60297.72362854972,-8.955044418893578
TATASTEEL,2017-05-29,2017-11-15,37.734677131857396,51.21691658339217,15173,572548.2561216722,204566.01919813722,35.72904414796871
DEEPAKFERT,2017-07-04,2017-11-15,249.80417034841156,341.49505789447403,2313,577797.046015876,212081.02289404243,36.70510681153865
HINDALCO,2017-08-03,2017-11-15,215.12694389562478,240.53572699475953,2789,599989.0465248975,70865.09606348688,11.811064964257847
BATAINDIA,2017-08-04,2017-11-15,577.1587857662549,687.7575194984023,1027,592742.0729819438,113584.89954291529,19.162618062776744
