symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,exit_reason
ADANIPOWER,2013-12-10,2014-01-10,8.15999984741211,7.0,1225,-1420.999813079834,-14.215684670386308,trail_stop
AJANTPHARM,2013-10-29,2014-01-13,201.3060016112499,216.27523002101847,49,733.4921920786601,7.4360566947607705,trail_stop
ABB,2013-12-06,2014-01-13,602.5953068229343,554.5774231966998,16,-768.2861380197519,-7.968512712022166,trail_stop
NATIONALUM,2013-11-14,2014-01-14,20.31053299917109,18.55312728881836,492,-864.6436094935434,-8.652681396517035,trail_stop
MFSL,2013-11-18,2014-01-14,198.339677477765,186.09971394645356,50,-611.9981765655721,-6.171212783525682,trail_stop
NATCOPHARM,2013-07-12,2014-01-16,87.26450092594075,140.91054467519032,114,6115.648987414452,61.47521979731215,trail_stop
PVRINOX,2013-09-16,2014-01-16,439.7233901680084,566.4076104407037,22,2787.0528459992966,28.80997988855951,trail_stop
VTL,2013-07-12,2014-01-17,50.07600210449255,62.37541667268312,199,2447.583499069924,24.561494630752755,trail_stop
ARE&M,2013-09-11,2014-01-17,256.66967092295,283.16662761171773,38,1006.8843541731749,10.323368785056774,trail_stop
PIIND,2013-09-24,2014-01-17,137.2447151923725,221.3839476378847,72,6058.024736076877,61.3059907826515,trail_stop
BRIGADE,2013-10-10,2014-01-17,27.341300633260268,27.318497951440552,365,-8.322978864196557,-0.08340013566134995,trail_stop
ESCORTS,2013-10-14,2014-01-17,91.68499336383337,108.36356122954554,109,1817.963897362626,18.191164392112285,trail_stop
BALRAMCHIN,2013-11-21,2014-01-17,42.48229498069699,38.41762854507744,235,-955.1966123705934,-9.567906906786558,trail_stop
WHIRLPOOL,2013-12-18,2014-01-17,208.30511523650694,186.8604926508551,48,-1029.341884111289,-10.29481324128978,trail_stop
BATAINDIA,2013-11-13,2014-01-21,435.4085934692909,444.0722787581554,22,190.60107635501845,1.9897827968513713,trail_stop
BRITANNIA,2013-04-23,2014-01-22,239.74705598992819,375.7471293496025,41,5576.003007746647,56.72648316707076,trail_stop
TRENT,2013-11-25,2014-01-22,100.02318412341606,107.61500402264195,99,751.5901700233626,7.590060210299375,trail_stop
JMFINANCIL,2013-10-10,2014-01-23,19.857995567170683,20.701383090821146,503,424.22392439618307,4.247092919311327,trail_stop
BSOFT,2013-12-18,2014-01-23,79.94370079660672,80.37380083836933,125,53.76250522032751,0.5380036669266581,trail_stop
GPIL,2013-09-13,2014-01-24,19.789254804303827,19.6643675877223,505,-63.06804437367282,-0.631086000036593,trail_stop
JSWSTEEL,2013-09-20,2014-01-24,63.38178290852012,84.38015553388412,157,3296.7445021821477,33.12998098471175,trail_stop
SARDAEN,2013-10-14,2014-01-24,9.138108680665653,8.62569099189755,1094,-560.5849515123045,-5.607480789238945,trail_stop
JKTYRE,2013-10-15,2014-01-24,18.717589104721593,26.32691617352322,534,4063.380654740069,40.65335031252578,trail_stop
OBEROIRLTY,2013-11-19,2014-01-24,183.88908241184944,184.83208077707548,54,50.92191172220555,0.512808238998132,trail_stop
BIOCON,2013-11-29,2014-01-24,62.16285417390678,66.77339531662122,160,737.6865828343089,7.416874923110804,trail_stop
CESC,2013-12-12,2014-01-24,24.627863069551143,24.848874428685768,406,89.73061180865807,0.8974037191552968,trail_stop
EIHOTEL,2013-09-12,2014-01-27,51.69647069748907,50.77413688088898,193,-178.0104266038161,-1.7841330445888288,trail_stop
TATACOMM,2013-09-13,2014-01-27,94.61061232780828,142.26534277014028,105,5003.7466964448595,50.36932884148045,trail_stop
AEGISLOG,2013-10-07,2014-01-27,12.115765355250973,13.636997727127344,825,1255.0167067980055,12.555809123664382,trail_stop
JBCHEPHARM,2013-10-15,2014-01-27,39.54908100678144,52.10632896296414,252,3164.4264849580395,31.751048662874155,trail_stop
JBMA,2013-10-15,2014-01-27,2.724825859069824,2.804076671600342,3669,290.771231174469,2.9084725640988847,trail_stop
APARINDS,2013-10-29,2014-01-27,100.71180873193828,116.11729612925421,99,1525.1432523342773,15.296604828456884,trail_stop
ASAHIINDIA,2013-11-06,2014-01-27,43.14350860769098,40.54043465441221,231,-601.3100832073978,-6.03352401620563,trail_stop
ATUL,2013-11-27,2014-01-27,398.12660252362343,384.9344773022751,25,-329.8031305337081,-3.313550297248863,trail_stop
EICHERMOT,2013-11-27,2014-01-27,397.93989921869616,450.3246180693207,25,1309.617971265614,13.163977513558006,trail_stop
CARBORUNIV,2013-11-28,2014-01-27,123.37261963693128,127.08309743374208,81,300.54870154167656,3.007537497161242,trail_stop
ZEEL,2013-12-18,2014-01-27,261.209918030536,241.59648556331499,38,-745.3104337543991,-7.508685969928666,trail_stop
ABREL,2014-01-23,2014-01-27,304.8845662340487,268.52219276230574,32,-1163.5959510957746,-11.92660354077382,trail_stop
TECHM,2013-07-15,2014-01-28,197.4883410117781,309.1746472342149,50,5584.31531112184,56.55336697358548,trail_stop
UPL,2013-10-07,2014-01-28,91.73069905732564,110.66865009402552,109,2064.236663000289,20.6451615776578,trail_stop
CCL,2013-11-25,2014-01-28,28.152806565016185,35.593505857005425,355,2641.448248656181,26.4296892560451,trail_stop
CEATLTD,2013-10-04,2014-01-29,120.90270226029526,252.37449120306928,82,10780.686693307469,108.74181179153814,trail_stop
MOTHERSON,2013-10-07,2014-01-29,11.156332402346045,12.6136295629976,896,1305.738255943792,13.062511120098044,trail_stop
TRIDENT,2013-10-11,2014-01-29,0.9978749220706239,1.0777049303134048,10021,799.9765126009061,8.000001450796141,trail_stop
BALKRISIND,2013-10-14,2014-01-29,114.90151235378187,133.24490354776694,87,1595.8750338767004,15.964447132345608,trail_stop
ABBOTINDIA,2013-11-08,2014-01-29,1231.0364751376399,1431.7928694695902,8,1606.0511546556027,16.307916003017226,trail_stop
JINDALSTEL,2013-09-20,2014-01-30,253.72360199256798,248.71973250361611,39,-195.1509100691219,-1.972173439780512,trail_stop
INDHOTEL,2013-12-17,2014-01-30,51.14222611082496,50.39465607904546,195,-145.7761561970019,-1.4617471483535276,trail_stop
JWL,2014-01-06,2014-01-30,12.80709457397461,10.523660040268702,780,-1781.078936290607,-17.82945007953709,trail_stop
UNITDSPR,2014-01-13,2014-01-30,546.381213176614,481.3637598401693,18,-1170.314160056003,-11.89965023841846,trail_stop
FACT,2013-12-12,2014-02-03,22.82467997476826,19.58536869175277,438,-1418.818341960783,-14.192143270339,trail_stop
JINDALSAW,2014-01-13,2014-02-03,24.6162597835774,20.1739239418022,406,-1803.5883517607317,-18.04634774263668,trail_stop
PERSISTENT,2013-09-13,2014-02-04,129.8417687568065,203.1083377724397,77,5641.525814203758,56.427580829448985,trail_stop
TCS,2014-01-13,2014-02-04,849.2498157672328,805.6377200348816,11,-479.7330530558629,-5.135367111378288,trail_stop
GMDCLTD,2013-10-11,2014-02-05,73.79674047017409,79.7319465067168,135,801.2528149332666,8.042639822203945,trail_stop
AARTIIND,2013-11-06,2014-02-05,18.618299823032643,21.315854071620624,537,1448.5866314917457,14.488724933148001,trail_stop
CYIENT,2013-07-12,2014-02-10,137.38539638833828,247.64457643564643,72,7938.660963406188,80.25538590407804,trail_stop
HONAUT,2014-01-06,2014-02-10,2724.0950556638163,2489.569103552526,3,-703.5778563338708,-8.609316023083498,trail_stop
TRITURBINE,2014-01-14,2014-02-12,56.18317168544662,51.363532008789946,177,-853.0762227682317,-8.578440006271716,trail_stop
DRREDDY,2013-09-26,2014-02-13,448.9338900739356,476.5991198016805,22,608.6350540103886,6.162428442011519,trail_stop
BAYERCROP,2013-10-31,2014-02-14,1462.2722599549522,1280.3016269712264,6,-1091.8237979023543,-12.444374277422977,trail_stop
FINCABLES,2013-11-18,2014-02-14,66.32217759883028,67.39768012890126,150,161.3253795106466,1.6216333193648724,trail_stop
JUBLPHARMA,2013-11-28,2014-02-14,86.13678716261843,77.52308174640312,116,-999.1898282809761,-10.000030997155045,trail_stop
CHOLAFIN,2014-01-13,2014-02-14,49.136229837051104,44.82947397118026,203,-874.2714407717795,-8.76492942204396,trail_stop
ASHOKLEY,2014-01-06,2014-02-17,7.780766666764968,6.273498149297059,1285,-1936.8400449462633,-19.371722376743506,trail_stop
BLUEDART,2013-10-09,2014-02-19,2522.159620400524,2961.0318832465355,3,1316.6167885380346,17.400653761014446,trail_stop
GRAVITA,2014-01-09,2014-02-24,41.81908185041686,39.625365392530995,239,-524.2982334347216,-5.2457308023466265,trail_stop
KAJARIACER,2014-01-24,2014-03-03,144.69943685443198,137.22288468304802,69,-515.8820998254942,-5.166953192019264,trail_stop
GLAXO,2013-12-17,2014-03-05,1119.2217960283767,1024.0253006114622,8,-761.5719633353165,-8.505596992010416,trail_stop
PGEL,2013-07-16,2014-03-06,10.836688027257537,16.4873546174182,922,5209.914596128134,52.14385221709378,trail_stop
RADICO,2014-01-22,2014-03-07,148.5397263573057,133.6289518516308,67,-999.0218918802184,-10.038240187549354,trail_stop
TECHM,2014-03-04,2014-03-10,336.29358104505036,319.52749137462683,29,-486.2166004422834,-4.985551498878462,trail_stop
GRANULES,2013-10-08,2014-03-11,14.491381392701799,24.082300274440996,690,6617.7340284000475,66.18360680624563,trail_stop
TORNTPHARM,2014-01-24,2014-03-11,227.93973728806435,220.723757393611,43,-310.2871354614945,-3.1657401997151515,trail_stop
SUNPHARMA,2014-03-03,2014-03-11,593.2920709558374,531.8602776987765,16,-982.9086921129747,-10.354393099858852,trail_stop
INFY,2013-07-15,2014-03-13,247.05155180359512,298.0560582251832,40,2040.1802568635248,20.64528882706087,trail_stop
COFORGE,2013-10-11,2014-03-13,50.869344312905,66.713880705234,196,3105.529132896485,31.147514492946627,trail_stop
